Individual	Sex	Mother	Date_Season_Start	Birth_Date	Death_Date	Season_Name	Maternal_Lineage	Current_Season	N_Saison	Censoring	Event	Age_Season_End	Age_Season_Start	Mean.SR	Cluster_YearBirth	Cluster_YearObs
I37	M	I741	19/08/2009	02/05/2008	NA	SD2	579BEB	SD	3	1	0	654	474	2.005494505	1	3
I37	M	I741	15/02/2010	02/05/2008	NA	LD2	579BEB	LD	4	1	0	836	654	2.005494505	1	3
I37	M	I741	16/08/2010	02/05/2008	NA	SD3	579BEB	SD	5	1	0	1020	836	2.009187866	1	3
I37	M	I741	16/02/2011	02/05/2008	NA	LD3	579BEB	LD	6	1	0	1200	1020	2.005524779	1	3
I37	M	I741	15/08/2011	02/05/2008	NA	SD4	579BEB	SD	7	1	0	1383	1200	2.005518724	1	3
I37	M	I741	14/02/2012	02/05/2008	NA	LD4	579BEB	LD	8	1	0	1566	1383	2.006435484	1	3
I37	M	I741	15/08/2012	02/05/2008	NA	SD5	579BEB	SD	9	5	0	1705	1566	2.004735489	1	3
I38	F	I742	16/08/2010	04/05/2009	NA	SD2	579BEB	SD	3	1	0	654	469	2.016574586	1	3
I38	F	I742	17/02/2011	04/05/2009	NA	LD2	579BEB	LD	4	1	0	833	654	2.002837702	1	3
I38	F	I742	15/08/2011	04/05/2009	NA	SD3	579BEB	SD	5	1	0	1016	833	2.003723303	1	3
I38	F	I742	14/02/2012	04/05/2009	NA	LD3	579BEB	LD	6	1	0	1199	1016	2.006936124	1	3
I38	F	I742	15/08/2012	04/05/2009	NA	SD4	579BEB	SD	7	5	0	1338	1199	2.004456003	1	3
I39	M	I645	22/09/2005	08/02/2004	03/10/2005	SD2	579BEB	SD	3	0	1	603	592	2.005494505	3	2
I40	F	I743	27/03/2008	16/12/2006	01/10/2012	SD2	505ADBE	SD	3	1	0	646	467	1.989100817	1	3
I40	F	I743	22/09/2008	16/12/2006	01/10/2012	LD2	505ADBE	LD	4	1	0	830	646	1.997297661	1	3
I40	F	I743	25/03/2009	16/12/2006	01/10/2012	SD3	505ADBE	SD	5	1	0	1010	830	2.001871536	1	3
I40	F	I743	21/09/2009	16/12/2006	01/10/2012	LD3	505ADBE	LD	6	1	0	1186	1010	2.002777278	1	3
I40	F	I743	16/03/2010	16/12/2006	01/10/2012	SD4	505ADBE	SD	7	1	0	1375	1186	2.012334182	1	3
I40	F	I743	21/09/2010	16/12/2006	01/10/2012	LD4	505ADBE	LD	8	1	0	1556	1375	2.010278485	1	3
I40	F	I743	21/03/2011	16/12/2006	01/10/2012	SD5	505ADBE	SD	9	1	0	1738	1556	2.004949126	1	3
I40	F	I743	19/09/2011	16/12/2006	01/10/2012	LD5	505ADBE	LD	10	1	0	1920	1738	2.005707896	1	3
I40	F	I743	19/03/2012	16/12/2006	01/10/2012	SD6	505ADBE	SD	11	1	0	2102	1920	2.005684186	1	3
I40	F	I743	17/09/2012	16/12/2006	01/10/2012	LD6	505ADBE	LD	12	0	1	2116	2102	2.005665218	1	3
I41	M	I746	27/03/2008	18/12/2006	NA	SD2	505ADBE	SD	3	1	0	644	465	1.989100817	1	3
I41	M	I746	22/09/2008	18/12/2006	NA	LD2	505ADBE	LD	4	1	0	828	644	1.997297661	1	3
I41	M	I746	25/03/2009	18/12/2006	NA	SD3	505ADBE	SD	5	1	0	1009	828	2.001871536	1	3
I41	M	I746	22/09/2009	18/12/2006	NA	LD3	505ADBE	LD	6	1	0	1184	1009	2.001403652	1	3
I41	M	I746	16/03/2010	18/12/2006	NA	SD4	505ADBE	SD	7	1	0	1373	1184	2.011235281	1	3
I41	M	I746	21/09/2010	18/12/2006	NA	LD4	505ADBE	LD	8	1	0	1554	1373	2.010278485	1	3
I41	M	I746	21/03/2011	18/12/2006	NA	SD5	505ADBE	SD	9	1	0	1736	1554	2.004949126	1	3
I41	M	I746	19/09/2011	18/12/2006	NA	LD5	505ADBE	LD	10	1	0	1918	1736	2.005707896	1	3
I41	M	I746	19/03/2012	18/12/2006	NA	SD6	505ADBE	SD	11	1	0	2100	1918	2.005684186	1	3
I41	M	I746	17/09/2012	18/12/2006	NA	LD6	505ADBE	LD	12	5	0	2206	2100	2.005665218	1	3
I42	F	I746	18/03/2008	18/12/2006	21/09/2009	SD2	505ADBE	SD	3	1	0	644	456	2.039106145	1	3
I42	F	I746	22/09/2008	18/12/2006	21/09/2009	LD2	505ADBE	LD	4	1	0	828	644	2.022300325	1	3
I42	F	I746	25/03/2009	18/12/2006	21/09/2009	SD3	505ADBE	SD	5	2	0	1008	828	2.002322081	1	3
I43	M	I746	25/03/2009	10/12/2007	NA	SD2	505ADBE	SD	3	1	0	652	471	2.011019284	1	3
I43	M	I746	22/09/2009	10/12/2007	NA	LD2	505ADBE	LD	4	1	0	827	652	2.005509642	1	3
I43	M	I746	16/03/2010	10/12/2007	NA	SD3	505ADBE	SD	5	1	0	1016	827	2.020527027	1	3
I43	M	I746	21/09/2010	10/12/2007	NA	LD3	505ADBE	LD	6	1	0	1197	1016	2.016768897	1	3
I43	M	I746	21/03/2011	10/12/2007	NA	SD4	505ADBE	SD	7	1	0	1379	1197	2.008009712	1	3
I43	M	I746	19/09/2011	10/12/2007	NA	LD4	505ADBE	LD	8	1	0	1561	1379	2.008511307	1	3
I43	M	I746	19/03/2012	10/12/2007	NA	SD5	505ADBE	SD	9	1	0	1743	1561	2.008080336	1	3
I43	M	I746	17/09/2012	10/12/2007	NA	LD5	505ADBE	LD	10	5	0	1849	1743	2.007757107	1	3
I44	M	I746	25/03/2009	10/12/2007	NA	SD2	505ADBE	SD	3	1	0	652	471	2.011019284	1	3
I44	M	I746	22/09/2009	10/12/2007	NA	LD2	505ADBE	LD	4	1	0	827	652	2.005509642	1	3
I44	M	I746	16/03/2010	10/12/2007	NA	SD3	505ADBE	SD	5	1	0	1016	827	2.020527027	1	3
I44	M	I746	21/09/2010	10/12/2007	NA	LD3	505ADBE	LD	6	1	0	1197	1016	2.016768897	1	3
I44	M	I746	21/03/2011	10/12/2007	NA	SD4	505ADBE	SD	7	1	0	1379	1197	2.008009712	1	3
I44	M	I746	19/09/2011	10/12/2007	NA	LD4	505ADBE	LD	8	1	0	1561	1379	2.008511307	1	3
I44	M	I746	19/03/2012	10/12/2007	NA	SD5	505ADBE	SD	9	1	0	1743	1561	2.008080336	1	3
I44	M	I746	17/09/2012	10/12/2007	NA	LD5	505ADBE	LD	10	5	0	1849	1743	2.007757107	1	3
I45	M	I747	17/01/2005	28/10/2003	21/01/2005	SD2	579BEB	SD	3	2	0	451	447	2.033426184	3	2
I46	F	I747	17/01/2005	28/10/2003	26/06/2006	SD2	579BEB	SD	3	1	0	630	447	2.033426184	3	2
I46	F	I747	19/07/2005	28/10/2003	26/06/2006	LD2	579BEB	LD	4	1	0	812	630	2.019460345	3	2
I46	F	I747	17/01/2006	28/10/2003	26/06/2006	SD3	579BEB	SD	5	0	1	972	812	2.012973563	3	2
I47	M	I748	08/03/2005	30/10/2003	15/06/2005	SD2	579BEB	SD	3	2	0	594	495	2.005494505	3	2
I48	M	I749	17/01/2006	07/10/2004	29/12/2008	SD2	579BEB	SD	3	1	0	649	467	2	3	2
I48	M	I749	18/07/2006	07/10/2004	29/12/2008	LD2	579BEB	LD	4	1	0	833	649	2.002747253	3	2
I48	M	I749	18/01/2007	07/10/2004	29/12/2008	SD3	579BEB	SD	5	1	0	1006	833	2.000010008	3	3
I48	M	I749	10/07/2007	07/10/2004	29/12/2008	LD3	579BEB	LD	6	1	0	1183	1006	2.011211988	3	3
I48	M	I749	03/01/2008	07/10/2004	29/12/2008	SD4	579BEB	SD	7	1	0	1362	1183	2.026112448	3	3
I48	M	I749	30/06/2008	07/10/2004	29/12/2008	LD4	579BEB	LD	8	0	1	1544	1362	2.030187339	3	3
I49	M	I749	18/01/2007	25/10/2005	30/06/2011	SD2	579BEB	SD	3	1	0	623	450	1.994535519	1	3
I49	M	I749	10/07/2007	25/10/2005	30/06/2011	LD2	579BEB	LD	4	1	0	800	623	2.019676723	1	3
I49	M	I749	03/01/2008	25/10/2005	30/06/2011	SD3	579BEB	SD	5	1	0	979	800	2.041689244	1	3
I49	M	I749	30/06/2008	25/10/2005	30/06/2011	LD3	579BEB	LD	6	1	0	1162	979	2.043907382	1	3
I49	M	I749	30/12/2008	25/10/2005	30/06/2011	SD4	579BEB	SD	7	1	0	1343	1162	2.038440823	1	3
I49	M	I749	29/06/2009	25/10/2005	30/06/2011	LD4	579BEB	LD	8	1	0	1526	1343	2.03294977	1	3
I49	M	I749	29/12/2009	25/10/2005	30/06/2011	SD5	579BEB	SD	9	1	0	1714	1526	2.029027589	1	3
I49	M	I749	05/07/2010	25/10/2005	30/06/2011	LD5	579BEB	LD	10	1	0	1896	1714	2.021356014	1	3
I49	M	I749	03/01/2011	25/10/2005	30/06/2011	SD6	579BEB	SD	11	2	0	2074	1896	2.015980121	1	3
I50	M	I750	20/02/2006	26/11/2004	26/07/2010	SD2	579BEB	SD	3	1	0	635	451	2.091690544	3	2
I50	M	I750	23/08/2006	26/11/2004	26/07/2010	LD2	579BEB	LD	4	1	0	816	635	2.048592525	3	2
I50	M	I750	20/02/2007	26/11/2004	26/07/2010	SD3	579BEB	SD	5	1	0	997	816	2.032395017	3	3
I50	M	I750	20/08/2007	26/11/2004	26/07/2010	LD3	579BEB	LD	6	1	0	1168	997	2.028439909	3	3
I50	M	I750	07/02/2008	26/11/2004	26/07/2010	SD4	579BEB	SD	7	1	0	1363	1168	2.037524654	3	3
I50	M	I750	20/08/2008	26/11/2004	26/07/2010	LD4	579BEB	LD	8	1	0	1536	1363	2.030359799	3	3
I50	M	I750	09/02/2009	26/11/2004	26/07/2010	SD5	579BEB	SD	9	1	0	1720	1536	2.023693492	3	3
I50	M	I750	12/08/2009	26/11/2004	26/07/2010	LD5	579BEB	LD	10	1	0	1900	1720	2.026334046	3	3
I50	M	I750	08/02/2010	26/11/2004	26/07/2010	SD6	579BEB	SD	11	0	1	2068	1900	2.024018542	3	3
I51	F	I750	20/02/2006	26/11/2004	03/10/2006	SD2	579BEB	SD	3	1	0	635	451	2.091690544	3	2
I51	F	I750	23/08/2006	26/11/2004	03/10/2006	LD2	579BEB	LD	4	0	1	676	635	2.045845272	3	2
I52	F	I524	25/09/2003	05/06/2002	28/08/2006	SD2	522ABJD	SD	3	1	0	656	477	2.011019284	1	2
I52	F	I524	22/03/2004	05/06/2002	28/08/2006	LD2	522ABJD	LD	4	1	0	841	656	1.997357468	1	3
I52	F	I524	23/09/2004	05/06/2002	28/08/2006	SD3	522ABJD	SD	5	1	0	1020	841	2.000069814	1	3
I52	F	I524	21/03/2005	05/06/2002	28/08/2006	LD3	522ABJD	LD	6	1	0	1203	1020	2.001425987	1	2
I52	F	I524	20/09/2005	05/06/2002	28/08/2006	SD4	522ABJD	SD	7	1	0	1388	1203	2.004455707	1	2
I52	F	I524	24/03/2006	05/06/2002	28/08/2006	LD4	522ABJD	LD	8	0	1	1545	1388	2.000995697	1	2
I53	M	I52	20/09/2005	10/06/2004	20/08/2007	SD2	522ABJD	SD	3	1	0	652	467	2.016574586	3	2
I53	M	I52	24/03/2006	10/06/2004	20/08/2007	LD2	522ABJD	LD	4	1	0	838	652	2.000135119	3	2
I53	M	I52	26/09/2006	10/06/2004	20/08/2007	SD3	522ABJD	SD	5	1	0	1018	838	1.989308408	3	2
I53	M	I52	25/03/2007	10/06/2004	20/08/2007	LD3	522ABJD	LD	6	0	1	1166	1018	1.990615186	3	3
I54	F	I524	21/09/2004	28/07/2003	04/05/2006	SD2	522ABJD	SD	3	1	0	603	421	2.016574586	3	3
I54	F	I524	22/03/2005	28/07/2003	04/05/2006	LD2	522ABJD	LD	4	1	0	785	603	2.008287293	3	2
I54	F	I524	20/09/2005	28/07/2003	04/05/2006	SD3	522ABJD	SD	5	1	0	970	785	2.007356364	3	2
I54	F	I524	24/03/2006	28/07/2003	04/05/2006	LD3	522ABJD	LD	6	0	1	1011	970	2.002792477	3	2
I55	M	I54	26/09/2006	01/06/2005	16/10/2006	SD2	522ABJD	SD	3	0	1	502	482	1.967654987	1	2
I56	F	I524	23/09/2004	28/07/2003	07/11/2006	SD2	522ABJD	SD	3	1	0	602	423	2.005494505	3	3
I56	F	I524	21/03/2005	28/07/2003	07/11/2006	LD2	522ABJD	LD	4	1	0	785	602	2.005494505	3	2
I56	F	I524	20/09/2005	28/07/2003	07/11/2006	SD3	522ABJD	SD	5	1	0	970	785	2.009187866	3	2
I56	F	I524	24/03/2006	28/07/2003	07/11/2006	LD3	522ABJD	LD	6	1	0	1156	970	2.002814812	3	2
I56	F	I524	26/09/2006	28/07/2003	07/11/2006	SD4	522ABJD	SD	7	0	1	1198	1156	1.995782847	3	2
I57	F	I56	20/09/2005	02/06/2004	NA	SD2	522ABJD	SD	3	1	0	660	475	2.016574586	3	2
I57	F	I56	24/03/2006	02/06/2004	NA	LD2	522ABJD	LD	4	3	0	727	660	2.000135119	3	2
I58	F	I57	29/09/2006	29/05/2005	17/09/2009	SD2	522ABJD	SD	3	1	0	661	488	1.951871658	1	2
I58	F	I57	21/03/2007	29/05/2005	17/09/2009	LD2	522ABJD	LD	4	1	0	842	661	1.984223122	1	3
I58	F	I57	18/09/2007	29/05/2005	17/09/2009	SD3	522ABJD	SD	5	1	0	1027	842	2.010197712	1	3
I58	F	I57	21/03/2008	29/05/2005	17/09/2009	LD3	522ABJD	LD	6	1	0	1208	1027	2.006282164	1	3
I58	F	I57	18/09/2008	29/05/2005	17/09/2009	SD4	522ABJD	SD	7	1	0	1392	1208	2.003932835	1	3
I58	F	I57	21/03/2009	29/05/2005	17/09/2009	LD4	522ABJD	LD	8	0	1	1572	1392	2.003277362	1	3
I59	M	I56	18/09/2007	24/05/2006	NA	SD2	522ABJD	SD	3	3	0	659	482	2.044817927	1	3
I60	F	I56	18/09/2007	24/05/2006	28/04/2008	SD2	522ABJD	SD	3	1	0	667	482	2.044817927	1	3
I60	F	I56	21/03/2008	24/05/2006	28/04/2008	LD2	522ABJD	LD	4	0	1	705	667	2.019676723	1	3
I61	F	I524	23/09/2004	28/07/2003	05/07/2007	SD2	522ABJD	SD	3	1	0	602	423	2.005494505	3	3
I61	F	I524	21/03/2005	28/07/2003	05/07/2007	LD2	522ABJD	LD	4	1	0	785	602	2.005494505	3	2
I61	F	I524	20/09/2005	28/07/2003	05/07/2007	SD3	522ABJD	SD	5	1	0	970	785	2.009187866	3	2
I61	F	I524	24/03/2006	28/07/2003	05/07/2007	LD3	522ABJD	LD	6	1	0	1156	970	2.002814812	3	2
I61	F	I524	26/09/2006	28/07/2003	05/07/2007	SD4	522ABJD	SD	7	1	0	1332	1156	1.995782847	3	2
I61	F	I524	21/03/2007	28/07/2003	05/07/2007	LD4	522ABJD	LD	8	0	1	1438	1332	1.999248137	3	3
I62	F	I61	20/09/2005	09/06/2004	09/07/2010	SD2	522ABJD	SD	3	1	0	653	468	2.016574586	3	2
I62	F	I61	24/03/2006	09/06/2004	09/07/2010	LD2	522ABJD	LD	4	1	0	839	653	2.000135119	3	2
I62	F	I61	26/09/2006	09/06/2004	09/07/2010	SD3	522ABJD	SD	5	1	0	1015	839	1.989308408	3	2
I62	F	I61	21/03/2007	09/06/2004	09/07/2010	LD3	522ABJD	LD	6	1	0	1196	1015	1.996124952	3	3
I62	F	I61	18/09/2007	09/06/2004	09/07/2010	SD4	522ABJD	SD	7	1	0	1381	1196	2.005863547	3	3
I62	F	I61	21/03/2008	09/06/2004	09/07/2010	LD4	522ABJD	LD	8	1	0	1562	1381	2.003975543	3	3
I62	F	I61	18/09/2008	09/06/2004	09/07/2010	SD5	522ABJD	SD	9	1	0	1746	1562	2.002626968	3	3
I62	F	I61	21/03/2009	09/06/2004	09/07/2010	LD5	522ABJD	LD	10	1	0	1931	1746	2.002298597	3	3
I62	F	I61	22/09/2009	09/06/2004	09/07/2010	SD6	522ABJD	SD	11	1	0	2112	1931	1.999634284	3	3
I62	F	I61	22/03/2010	09/06/2004	09/07/2010	LD6	522ABJD	LD	12	0	1	2221	2112	1.999124408	3	3
I63	M	I62	22/09/2009	09/06/2008	NA	SD2	522ABJD	SD	3	1	0	651	470	1.978319783	1	3
I63	M	I62	22/03/2010	09/06/2008	NA	LD2	522ABJD	LD	4	1	0	828	651	1.986427651	1	3
I63	M	I62	15/09/2010	09/06/2008	NA	SD3	522ABJD	SD	5	1	0	1015	828	2.003987149	1	3
I63	M	I62	21/03/2011	09/06/2008	NA	LD3	522ABJD	LD	6	1	0	1199	1015	2.004363988	1	3
I63	M	I62	21/09/2011	09/06/2008	NA	SD4	522ABJD	SD	7	1	0	1373	1199	1.997022188	1	3
I63	M	I62	13/03/2012	09/06/2008	NA	LD4	522ABJD	LD	8	1	0	1569	1373	2.004036181	1	3
I63	M	I62	25/09/2012	09/06/2008	NA	SD5	522ABJD	SD	9	5	0	1667	1569	1.99959858	1	3
I64	M	I62	22/09/2009	09/06/2008	04/06/2012	SD2	522ABJD	SD	3	1	0	651	470	1.978319783	1	3
I64	M	I62	22/03/2010	09/06/2008	04/06/2012	LD2	522ABJD	LD	4	1	0	828	651	1.986427651	1	3
I64	M	I62	15/09/2010	09/06/2008	04/06/2012	SD3	522ABJD	SD	5	1	0	1015	828	2.003987149	1	3
I64	M	I62	21/03/2011	09/06/2008	04/06/2012	LD3	522ABJD	LD	6	1	0	1199	1015	2.004363988	1	3
I64	M	I62	21/09/2011	09/06/2008	04/06/2012	SD4	522ABJD	SD	7	1	0	1373	1199	1.997022188	1	3
I64	M	I62	13/03/2012	09/06/2008	04/06/2012	LD4	522ABJD	LD	8	0	1	1456	1373	2.004036181	1	3
I65	F	I524	20/09/2005	05/06/2004	30/08/2007	SD2	522ABJD	SD	3	1	0	657	472	2.016574586	3	2
I65	F	I524	24/03/2006	05/06/2004	30/08/2007	LD2	522ABJD	LD	4	1	0	846	657	2.000135119	3	2
I65	F	I524	29/09/2006	05/06/2004	30/08/2007	SD3	522ABJD	SD	5	1	0	1019	846	1.984047299	3	2
I65	F	I524	21/03/2007	05/06/2004	30/08/2007	LD3	522ABJD	LD	6	0	1	1181	1019	1.99217912	3	3
I66	M	I524	18/09/2007	30/05/2006	16/10/2012	SD2	522ABJD	SD	3	1	0	661	476	2.044817927	1	3
I66	M	I524	21/03/2008	30/05/2006	16/10/2012	LD2	522ABJD	LD	4	1	0	842	661	2.019676723	1	3
I66	M	I524	18/09/2008	30/05/2006	16/10/2012	SD3	522ABJD	SD	5	1	0	1026	842	2.011296322	1	3
I66	M	I524	21/03/2009	30/05/2006	16/10/2012	LD3	522ABJD	LD	6	1	0	1211	1026	2.008472241	1	3
I66	M	I524	22/09/2009	30/05/2006	16/10/2012	SD4	522ABJD	SD	7	1	0	1392	1211	2.00244175	1	3
I66	M	I524	22/03/2010	30/05/2006	16/10/2012	LD4	522ABJD	LD	8	1	0	1569	1392	2.001124045	1	3
I66	M	I524	15/09/2010	30/05/2006	16/10/2012	SD5	522ABJD	SD	9	1	0	1756	1569	2.006550059	1	3
I66	M	I524	21/03/2011	30/05/2006	16/10/2012	LD5	522ABJD	LD	10	1	0	1940	1756	2.006418115	1	3
I66	M	I524	21/09/2011	30/05/2006	16/10/2012	SD6	522ABJD	SD	11	1	0	2114	1940	2.002111101	1	3
I66	M	I524	13/03/2012	30/05/2006	16/10/2012	LD6	522ABJD	LD	12	1	0	2310	2114	2.005810605	1	3
I66	M	I524	25/09/2012	30/05/2006	16/10/2012	SD7	522ABJD	SD	13	0	1	2331	2310	2.002825366	1	3
I67	M	I524	18/09/2007	30/05/2006	19/10/2009	SD2	522ABJD	SD	3	1	0	661	476	2.044817927	1	3
I67	M	I524	21/03/2008	30/05/2006	19/10/2009	LD2	522ABJD	LD	4	1	0	842	661	2.019676723	1	3
I67	M	I524	18/09/2008	30/05/2006	19/10/2009	SD3	522ABJD	SD	5	1	0	1026	842	2.011296322	1	3
I67	M	I524	21/03/2009	30/05/2006	19/10/2009	LD3	522ABJD	LD	6	1	0	1211	1026	2.008472241	1	3
I67	M	I524	22/09/2009	30/05/2006	19/10/2009	SD4	522ABJD	SD	7	0	1	1238	1211	2.00244175	1	3
I68	F	I524	18/09/2007	30/05/2006	01/07/2010	SD2	522ABJD	SD	3	1	0	661	476	2.062146893	1	3
I68	F	I524	21/03/2008	30/05/2006	01/07/2010	LD2	522ABJD	LD	4	1	0	842	661	2.028341206	1	3
I68	F	I524	18/09/2008	30/05/2006	01/07/2010	SD3	522ABJD	SD	5	1	0	1026	842	2.017072644	1	3
I68	F	I524	21/03/2009	30/05/2006	01/07/2010	LD3	522ABJD	LD	6	1	0	1211	1026	2.012804483	1	3
I68	F	I524	22/09/2009	30/05/2006	01/07/2010	SD4	522ABJD	SD	7	1	0	1392	1211	2.005907543	1	3
I68	F	I524	22/03/2010	30/05/2006	01/07/2010	LD4	522ABJD	LD	8	2	0	1493	1392	2.004012206	1	3
I69	F	I751	29/11/2007	21/09/2006	NA	SD2	579BEB	SD	3	1	0	620	434	2.033426184	1	3
I69	F	I751	02/06/2008	21/09/2006	NA	LD2	579BEB	LD	4	1	0	804	620	2.011263501	1	3
I69	F	I751	03/12/2008	21/09/2006	NA	SD3	579BEB	SD	5	1	0	984	804	1.998499991	1	3
I69	F	I751	01/06/2009	21/09/2006	NA	LD3	579BEB	LD	6	1	0	1168	984	2.00024862	1	3
I69	F	I751	02/12/2009	21/09/2006	NA	SD4	579BEB	SD	7	1	0	1348	1168	2.001297797	1	3
I69	F	I751	31/05/2010	21/09/2006	NA	LD4	579BEB	LD	8	1	0	1532	1348	2.001997248	1	3
I69	F	I751	01/12/2010	21/09/2006	NA	SD5	579BEB	SD	9	1	0	1713	1532	2.002496857	1	3
I69	F	I751	31/05/2011	21/09/2006	NA	LD5	579BEB	LD	10	1	0	1894	1713	2.00218475	1	3
I69	F	I751	28/11/2011	21/09/2006	NA	SD6	579BEB	SD	11	1	0	2077	1894	2.00378362	1	3
I69	F	I751	29/05/2012	21/09/2006	NA	LD6	579BEB	LD	12	1	0	2258	2077	2.003954709	1	3
I69	F	I751	26/11/2012	21/09/2006	NA	SD7	579BEB	SD	13	0	0	2427	2258	2.00409469	1	3
I70	F	I69	03/12/2008	23/08/2007	29/07/2011	SD2	579BEB	SD	3	1	0	648	468	1.972972973	1	3
I70	F	I69	01/06/2009	23/08/2007	29/07/2011	LD2	579BEB	LD	4	1	0	832	648	1.989233739	1	3
I70	F	I69	02/12/2009	23/08/2007	29/07/2011	SD3	579BEB	SD	5	1	0	1012	832	1.994653995	1	3
I70	F	I69	31/05/2010	23/08/2007	29/07/2011	LD3	579BEB	LD	6	1	0	1196	1012	1.997364122	1	3
I70	F	I69	01/12/2010	23/08/2007	29/07/2011	SD4	579BEB	SD	7	1	0	1377	1196	1.998990199	1	3
I70	F	I69	31/05/2011	23/08/2007	29/07/2011	LD4	579BEB	LD	8	0	1	1436	1377	1.999158499	1	3
I71	F	I751	29/11/2007	21/09/2006	NA	SD2	579BEB	SD	3	1	0	620	434	2.033426184	1	3
I71	F	I751	02/06/2008	21/09/2006	NA	LD2	579BEB	LD	4	1	0	785	620	2.011263501	1	3
I71	F	I751	14/11/2008	21/09/2006	NA	SD3	579BEB	SD	5	3	0	914	785	2.034099694	1	3
I72	F	I751	29/11/2007	21/09/2006	15/07/2008	SD2	579BEB	SD	3	1	0	620	434	2.033426184	1	3
I72	F	I751	02/06/2008	21/09/2006	15/07/2008	LD2	579BEB	LD	4	0	1	663	620	2.011263501	1	3
I73	M	I753	29/11/2007	27/09/2006	19/12/2012	SD2	579BEB	SD	3	1	0	614	428	2.091690544	1	3
I73	M	I753	02/06/2008	27/09/2006	19/12/2012	LD2	579BEB	LD	4	1	0	798	614	2.040395681	1	3
I73	M	I753	03/12/2008	27/09/2006	19/12/2012	SD3	579BEB	SD	5	1	0	978	798	2.017921445	1	3
I73	M	I753	01/06/2009	27/09/2006	19/12/2012	LD3	579BEB	LD	6	1	0	1162	978	2.01481471	1	3
I73	M	I753	02/12/2009	27/09/2006	19/12/2012	SD4	579BEB	SD	7	1	0	1342	1162	2.012950669	1	3
I73	M	I753	31/05/2010	27/09/2006	19/12/2012	LD4	579BEB	LD	8	1	0	1526	1342	2.011707975	1	3
I73	M	I753	01/12/2010	27/09/2006	19/12/2012	SD5	579BEB	SD	9	1	0	1706	1526	2.010820337	1	3
I73	M	I753	30/05/2011	27/09/2006	19/12/2012	LD5	579BEB	LD	10	1	0	1888	1706	2.010154608	1	3
I73	M	I753	28/11/2011	27/09/2006	19/12/2012	SD6	579BEB	SD	11	1	0	2071	1888	2.010867939	1	3
I73	M	I753	29/05/2012	27/09/2006	19/12/2012	LD6	579BEB	LD	12	1	0	2252	2071	2.009781145	1	3
I73	M	I753	26/11/2012	27/09/2006	19/12/2012	SD7	579BEB	SD	13	0	1	2275	2252	2.00939145	1	3
I74	M	I753	03/12/2008	20/08/2007	27/11/2012	SD2	579BEB	SD	3	1	0	651	471	1.972972973	1	3
I74	M	I753	01/06/2009	20/08/2007	27/11/2012	LD2	579BEB	LD	4	1	0	835	651	1.989233739	1	3
I74	M	I753	02/12/2009	20/08/2007	27/11/2012	SD3	579BEB	SD	5	1	0	1015	835	1.994653995	1	3
I74	M	I753	31/05/2010	20/08/2007	27/11/2012	LD3	579BEB	LD	6	1	0	1199	1015	1.997364122	1	3
I74	M	I753	01/12/2010	20/08/2007	27/11/2012	SD4	579BEB	SD	7	1	0	1379	1199	1.998990199	1	3
I74	M	I753	30/05/2011	20/08/2007	27/11/2012	LD4	579BEB	LD	8	1	0	1561	1379	2.00007425	1	3
I74	M	I753	28/11/2011	20/08/2007	27/11/2012	SD5	579BEB	SD	9	1	0	1744	1561	2.002431441	1	3
I74	M	I753	29/05/2012	20/08/2007	27/11/2012	LD5	579BEB	LD	10	1	0	1925	1744	2.002127511	1	3
I74	M	I753	26/11/2012	20/08/2007	27/11/2012	SD6	579BEB	SD	11	0	1	1926	1925	2.002501621	1	3
I75	F	I753	03/12/2008	20/08/2007	30/09/2010	SD2	579BEB	SD	3	1	0	651	471	1.972972973	1	3
I75	F	I753	01/06/2009	20/08/2007	30/09/2010	LD2	579BEB	LD	4	1	0	835	651	1.989233739	1	3
I75	F	I753	02/12/2009	20/08/2007	30/09/2010	SD3	579BEB	SD	5	1	0	1015	835	1.994653995	1	3
I75	F	I753	31/05/2010	20/08/2007	30/09/2010	LD3	579BEB	LD	6	2	0	1137	1015	1.997364122	1	3
I76	M	I75	02/12/2009	18/08/2008	NA	SD2	579BEB	SD	3	1	0	651	471	2.005494505	1	3
I76	M	I75	31/05/2010	18/08/2008	NA	LD2	579BEB	LD	4	1	0	835	651	2.005494505	1	3
I76	M	I75	01/12/2010	18/08/2008	NA	SD3	579BEB	SD	5	1	0	1016	835	2.005494505	1	3
I76	M	I75	31/05/2011	18/08/2008	NA	LD3	579BEB	LD	6	1	0	1197	1016	2.004120879	1	3
I76	M	I75	28/11/2011	18/08/2008	NA	SD4	579BEB	SD	7	1	0	1383	1197	2.00661162	1	3
I76	M	I75	01/06/2012	18/08/2008	NA	LD4	579BEB	LD	8	1	0	1561	1383	2.003693153	1	3
I76	M	I75	26/11/2012	18/08/2008	NA	SD5	579BEB	SD	9	5	0	1597	1561	2.003950489	1	3
I77	F	I754	29/11/2007	21/09/2006	06/11/2009	SD2	579BEB	SD	3	1	0	620	434	2.10982659	1	3
I77	F	I754	02/06/2008	21/09/2006	06/11/2009	LD2	579BEB	LD	4	1	0	804	620	2.049463704	1	3
I77	F	I754	03/12/2008	21/09/2006	06/11/2009	SD3	579BEB	SD	5	1	0	984	804	2.023966793	1	3
I77	F	I754	01/06/2009	21/09/2006	06/11/2009	LD3	579BEB	LD	6	0	1	1142	984	2.019348721	1	3
